kode_puskesmas,nama,tipe_rawat,alamat,kode_bps,kecamatan,telepon,jumlah_tt,lat,lng,is_valid_coord,needs_geocoding,source_id,coverage_periode
PKM35240710,Puskesmas Lamongan Rawat Inap 14,rawat_inap,"Jl. Raya Kesehatan No. 14, Kabupaten Lamongan",3524,Kecamatan 14,031-8182857,22,-7.066266,112.379472,1,0,opendata_jatim,2024-OFFICIAL
PKM35240711,Puskesmas Lamongan Rawat Inap 15,rawat_inap,"Jl. Raya Kesehatan No. 15, Kabupaten Lamongan",3524,Kecamatan 15,031-8355021,28,-7.137012,112.401664,1,0,opendata_jatim,2024-OFFICIAL
PKM35240712,Puskesmas Lamongan Rawat Inap 16,rawat_inap,"Jl. Raya Kesehatan No. 16, Kabupaten Lamongan",3524,Kecamatan 16,031-8785491,12,-7.038263,112.372837,1,0,opendata_jatim,2024-OFFICIAL
PKM35240713,Puskesmas Lamongan Rawat Inap 17,rawat_inap,"Jl. Raya Kesehatan No. 17, Kabupaten Lamongan",3524,Kecamatan 17,031-8198042,11,-7.038032,112.440683,1,0,opendata_jatim,2024-OFFICIAL
PKM35240714,Puskesmas Lamongan Rawat Inap 18,rawat_inap,"Jl. Raya Kesehatan No. 18, Kabupaten Lamongan",3524,Kecamatan 18,031-8158840,25,-7.131855,112.397047,1,0,opendata_jatim,2024-OFFICIAL
PKM35240715,Puskesmas Lamongan 1,non_rawat_inap,"Jl. Desa Sehat No. 1, Kabupaten Lamongan",3524,Kecamatan 19,031-8186702,0,-7.09482,112.449155,1,0,opendata_jatim,2024-OFFICIAL
PKM35240716,Puskesmas Lamongan 2,non_rawat_inap,"Jl. Desa Sehat No. 2, Kabupaten Lamongan",3524,Kecamatan 20,031-8922478,0,-7.116723,112.406126,1,0,opendata_jatim,2024-OFFICIAL
PKM35240717,Puskesmas Lamongan 3,non_rawat_inap,"Jl. Desa Sehat No. 3, Kabupaten Lamongan",3524,Kecamatan 21,031-8199994,0,-7.143697,112.493073,1,0,opendata_jatim,2024-OFFICIAL
PKM35240718,Puskesmas Lamongan 4,non_rawat_inap,"Jl. Desa Sehat No. 4, Kabupaten Lamongan",3524,Kecamatan 22,031-8340927,0,-7.053533,112.483764,1,0,opendata_jatim,2024-OFFICIAL
PKM35240719,Puskesmas Lamongan 5,non_rawat_inap,"Jl. Desa Sehat No. 5, Kabupaten Lamongan",3524,Kecamatan 23,031-8694316,0,-7.162873,112.475599,1,0,opendata_jatim,2024-OFFICIAL
PKM35240720,Puskesmas Lamongan 6,non_rawat_inap,"Jl. Desa Sehat No. 6, Kabupaten Lamongan",3524,Kecamatan 24,031-8177959,0,-7.12062,112.34415,1,0,opendata_jatim,2024-OFFICIAL
PKM35240721,Puskesmas Lamongan 7,non_rawat_inap,"Jl. Desa Sehat No. 7, Kabupaten Lamongan",3524,Kecamatan 25,031-8669408,0,-7.087191,112.38156,1,0,opendata_jatim,2024-OFFICIAL
PKM35240722,Puskesmas Lamongan 8,non_rawat_inap,"Jl. Desa Sehat No. 8, Kabupaten Lamongan",3524,Kecamatan 26,031-8991737,0,-7.106538,112.341964,1,0,opendata_jatim,2024-OFFICIAL
PKM35240723,Puskesmas Lamongan 9,non_rawat_inap,"Jl. Desa Sehat No. 9, Kabupaten Lamongan",3524,Kecamatan 27,031-8715551,0,-7.146382,112.490535,1,0,opendata_jatim,2024-OFFICIAL
PKM35240724,Puskesmas Lamongan 10,non_rawat_inap,"Jl. Desa Sehat No. 10, Kabupaten Lamongan",3524,Kecamatan 28,031-8960778,0,-7.173629,112.468011,1,0,opendata_jatim,2024-OFFICIAL
PKM35240725,Puskesmas Lamongan 11,non_rawat_inap,"Jl. Desa Sehat No. 11, Kabupaten Lamongan",3524,Kecamatan 29,031-8270341,0,-7.132973,112.34901,1,0,opendata_jatim,2024-OFFICIAL
PKM35240726,Puskesmas Lamongan 12,non_rawat_inap,"Jl. Desa Sehat No. 12, Kabupaten Lamongan",3524,Kecamatan 30,031-8990704,0,-7.106467,112.427371,1,0,opendata_jatim,2024-OFFICIAL
PKM35240727,Puskesmas Lamongan 13,non_rawat_inap,"Jl. Desa Sehat No. 13, Kabupaten Lamongan",3524,Kecamatan 31,031-8447843,0,-7.134435,112.480144,1,0,opendata_jatim,2024-OFFICIAL
PKM35240728,Puskesmas Lamongan 14,non_rawat_inap,"Jl. Desa Sehat No. 14, Kabupaten Lamongan",3524,Kecamatan 32,031-8928897,0,-7.135285,112.455059,1,0,opendata_jatim,2024-OFFICIAL
PKM35240729,Puskesmas Lamongan 15,non_rawat_inap,"Jl. Desa Sehat No. 15, Kabupaten Lamongan",3524,Kecamatan 33,031-8625119,0,-7.038544,112.452566,1,0,opendata_jatim,2024-OFFICIAL
PKM35250730,Puskesmas Gresik Rawat Inap 1,rawat_inap,"Jl. Raya Kesehatan No. 1, Kabupaten Gresik",3525,Kecamatan 1,031-8558320,13,-7.110727,112.625338,1,0,opendata_jatim,2024-OFFICIAL
PKM35250731,Puskesmas Gresik Rawat Inap 2,rawat_inap,"Jl. Raya Kesehatan No. 2, Kabupaten Gresik",3525,Kecamatan 2,031-8906360,29,-7.192857,112.582163,1,0,opendata_jatim,2024-OFFICIAL
PKM35250732,Puskesmas Gresik Rawat Inap 3,rawat_inap,"Jl. Raya Kesehatan No. 3, Kabupaten Gresik",3525,Kecamatan 3,031-8131064,20,-7.131782,112.665297,1,0,opendata_jatim,2024-OFFICIAL
PKM35250733,Puskesmas Gresik Rawat Inap 4,rawat_inap,"Jl. Raya Kesehatan No. 4, Kabupaten Gresik",3525,Kecamatan 4,031-8614435,24,-7.12854,112.695368,1,0,opendata_jatim,2024-OFFICIAL
PKM35250734,Puskesmas Gresik Rawat Inap 5,rawat_inap,"Jl. Raya Kesehatan No. 5, Kabupaten Gresik",3525,Kecamatan 5,031-8552825,22,-7.193498,112.658486,1,0,opendata_jatim,2024-OFFICIAL
PKM35250735,Puskesmas Gresik Rawat Inap 6,rawat_inap,"Jl. Raya Kesehatan No. 6, Kabupaten Gresik",3525,Kecamatan 6,031-8189856,22,-7.200282,112.66374,1,0,opendata_jatim,2024-OFFICIAL
PKM35250736,Puskesmas Gresik Rawat Inap 7,rawat_inap,"Jl. Raya Kesehatan No. 7, Kabupaten Gresik",3525,Kecamatan 7,031-8847748,17,-7.106453,112.617261,1,0,opendata_jatim,2024-OFFICIAL
PKM35250737,Puskesmas Gresik Rawat Inap 8,rawat_inap,"Jl. Raya Kesehatan No. 8, Kabupaten Gresik",3525,Kecamatan 8,031-8846247,22,-7.218239,112.612876,1,0,opendata_jatim,2024-OFFICIAL
PKM35250738,Puskesmas Gresik Rawat Inap 9,rawat_inap,"Jl. Raya Kesehatan No. 9, Kabupaten Gresik",3525,Kecamatan 9,031-8432061,22,-7.104578,112.594684,1,0,opendata_jatim,2024-OFFICIAL
PKM35250739,Puskesmas Gresik Rawat Inap 10,rawat_inap,"Jl. Raya Kesehatan No. 10, Kabupaten Gresik",3525,Kecamatan 10,031-8566339,19,-7.172288,112.584643,1,0,opendata_jatim,2024-OFFICIAL
PKM35250740,Puskesmas Gresik Rawat Inap 11,rawat_inap,"Jl. Raya Kesehatan No. 11, Kabupaten Gresik",3525,Kecamatan 11,031-8191537,14,-7.172413,112.613163,1,0,opendata_jatim,2024-OFFICIAL
PKM35250741,Puskesmas Gresik Rawat Inap 12,rawat_inap,"Jl. Raya Kesehatan No. 12, Kabupaten Gresik",3525,Kecamatan 12,031-8637333,27,-7.200017,112.641815,1,0,opendata_jatim,2024-OFFICIAL
PKM35250742,Puskesmas Gresik Rawat Inap 13,rawat_inap,"Jl. Raya Kesehatan No. 13, Kabupaten Gresik",3525,Kecamatan 13,031-8681141,21,-7.164713,112.574202,1,0,opendata_jatim,2024-OFFICIAL
PKM35250743,Puskesmas Gresik Rawat Inap 14,rawat_inap,"Jl. Raya Kesehatan No. 14, Kabupaten Gresik",3525,Kecamatan 14,031-8503951,20,-7.21511,112.665687,1,0,opendata_jatim,2024-OFFICIAL
PKM35250744,Puskesmas Gresik Rawat Inap 15,rawat_inap,"Jl. Raya Kesehatan No. 15, Kabupaten Gresik",3525,Kecamatan 15,031-8860053,12,-7.228026,112.63621,1,0,opendata_jatim,2024-OFFICIAL
PKM35250745,Puskesmas Gresik Rawat Inap 16,rawat_inap,"Jl. Raya Kesehatan No. 16, Kabupaten Gresik",3525,Kecamatan 16,031-8699743,17,-7.085818,112.714833,1,0,opendata_jatim,2024-OFFICIAL
PKM35250746,Puskesmas Gresik 1,non_rawat_inap,"Jl. Desa Sehat No. 1, Kabupaten Gresik",3525,Kecamatan 17,031-8277735,0,-7.146623,112.679651,1,0,opendata_jatim,2024-OFFICIAL
PKM35250747,Puskesmas Gresik 2,non_rawat_inap,"Jl. Desa Sehat No. 2, Kabupaten Gresik",3525,Kecamatan 18,031-8617077,0,-7.207786,112.618181,1,0,opendata_jatim,2024-OFFICIAL
PKM35250748,Puskesmas Gresik 3,non_rawat_inap,"Jl. Desa Sehat No. 3, Kabupaten Gresik",3525,Kecamatan 19,031-8389366,0,-7.20665,112.596753,1,0,opendata_jatim,2024-OFFICIAL
PKM35250749,Puskesmas Gresik 4,non_rawat_inap,"Jl. Desa Sehat No. 4, Kabupaten Gresik",3525,Kecamatan 20,031-8180657,0,-7.162624,112.647477,1,0,opendata_jatim,2024-OFFICIAL
PKM35250750,Puskesmas Gresik 5,non_rawat_inap,"Jl. Desa Sehat No. 5, Kabupaten Gresik",3525,Kecamatan 21,031-8855917,0,-7.17222,112.721076,1,0,opendata_jatim,2024-OFFICIAL
PKM35250751,Puskesmas Gresik 6,non_rawat_inap,"Jl. Desa Sehat No. 6, Kabupaten Gresik",3525,Kecamatan 22,031-8305047,0,-7.129995,112.665009,1,0,opendata_jatim,2024-OFFICIAL
PKM35250752,Puskesmas Gresik 7,non_rawat_inap,"Jl. Desa Sehat No. 7, Kabupaten Gresik",3525,Kecamatan 23,031-8107096,0,-7.156742,112.591678,1,0,opendata_jatim,2024-OFFICIAL
PKM35250753,Puskesmas Gresik 8,non_rawat_inap,"Jl. Desa Sehat No. 8, Kabupaten Gresik",3525,Kecamatan 24,031-8750318,0,-7.078188,112.623155,1,0,opendata_jatim,2024-OFFICIAL
PKM35250754,Puskesmas Gresik 9,non_rawat_inap,"Jl. Desa Sehat No. 9, Kabupaten Gresik",3525,Kecamatan 25,031-8561607,0,-7.169218,112.707952,1,0,opendata_jatim,2024-OFFICIAL
PKM35250755,Puskesmas Gresik 10,non_rawat_inap,"Jl. Desa Sehat No. 10, Kabupaten Gresik",3525,Kecamatan 26,031-8782661,0,-7.176442,112.700476,1,0,opendata_jatim,2024-OFFICIAL
PKM35250756,Puskesmas Gresik 11,non_rawat_inap,"Jl. Desa Sehat No. 11, Kabupaten Gresik",3525,Kecamatan 27,031-8436241,0,-7.074124,112.59178,1,0,opendata_jatim,2024-OFFICIAL
PKM35250757,Puskesmas Gresik 12,non_rawat_inap,"Jl. Desa Sehat No. 12, Kabupaten Gresik",3525,Kecamatan 28,031-8602278,0,-7.133486,112.681247,1,0,opendata_jatim,2024-OFFICIAL
PKM35250758,Puskesmas Gresik 13,non_rawat_inap,"Jl. Desa Sehat No. 13, Kabupaten Gresik",3525,Kecamatan 29,031-8434640,0,-7.179731,112.724332,1,0,opendata_jatim,2024-OFFICIAL
PKM35250759,Puskesmas Gresik 14,non_rawat_inap,"Jl. Desa Sehat No. 14, Kabupaten Gresik",3525,Kecamatan 30,031-8614858,0,-7.183368,112.681193,1,0,opendata_jatim,2024-OFFICIAL
PKM35250760,Puskesmas Gresik 15,non_rawat_inap,"Jl. Desa Sehat No. 15, Kabupaten Gresik",3525,Kecamatan 31,031-8441716,0,-7.075158,112.695116,1,0,opendata_jatim,2024-OFFICIAL
PKM35250761,Puskesmas Gresik 16,non_rawat_inap,"Jl. Desa Sehat No. 16, Kabupaten Gresik",3525,Kecamatan 32,031-8512022,0,-7.169831,112.700639,1,0,opendata_jatim,2024-OFFICIAL
PKM35260762,Puskesmas Bangkalan Rawat Inap 1,rawat_inap,"Jl. Raya Kesehatan No. 1, Kabupaten Bangkalan",3526,Kecamatan 1,031-8720995,16,-7.054898,112.819131,1,0,opendata_jatim,2024-OFFICIAL
PKM35260763,Puskesmas Bangkalan Rawat Inap 2,rawat_inap,"Jl. Raya Kesehatan No. 2, Kabupaten Bangkalan",3526,Kecamatan 2,031-8128223,27,-6.953738,112.698788,1,0,opendata_jatim,2024-OFFICIAL
PKM35260764,Puskesmas Bangkalan Rawat Inap 3,rawat_inap,"Jl. Raya Kesehatan No. 3, Kabupaten Bangkalan",3526,Kecamatan 3,031-8559753,16,-6.960819,112.74386,1,0,opendata_jatim,2024-OFFICIAL
PKM35260765,Puskesmas Bangkalan Rawat Inap 4,rawat_inap,"Jl. Raya Kesehatan No. 4, Kabupaten Bangkalan",3526,Kecamatan 4,031-8958747,12,-6.98567,112.803005,1,0,opendata_jatim,2024-OFFICIAL
PKM35260766,Puskesmas Bangkalan Rawat Inap 5,rawat_inap,"Jl. Raya Kesehatan No. 5, Kabupaten Bangkalan",3526,Kecamatan 5,031-8245939,25,-6.977654,112.797207,1,0,opendata_jatim,2024-OFFICIAL
PKM35260767,Puskesmas Bangkalan Rawat Inap 6,rawat_inap,"Jl. Raya Kesehatan No. 6, Kabupaten Bangkalan",3526,Kecamatan 6,031-8849979,14,-7.011966,112.708723,1,0,opendata_jatim,2024-OFFICIAL
PKM35260768,Puskesmas Bangkalan Rawat Inap 7,rawat_inap,"Jl. Raya Kesehatan No. 7, Kabupaten Bangkalan",3526,Kecamatan 7,031-8726979,24,-7.0456,112.730319,1,0,opendata_jatim,2024-OFFICIAL
PKM35260769,Puskesmas Bangkalan Rawat Inap 8,rawat_inap,"Jl. Raya Kesehatan No. 8, Kabupaten Bangkalan",3526,Kecamatan 8,031-8825309,26,-7.036622,112.734129,1,0,opendata_jatim,2024-OFFICIAL
PKM35260770,Puskesmas Bangkalan Rawat Inap 9,rawat_inap,"Jl. Raya Kesehatan No. 9, Kabupaten Bangkalan",3526,Kecamatan 9,031-8835716,21,-7.046372,112.675882,1,0,opendata_jatim,2024-OFFICIAL
PKM35260771,Puskesmas Bangkalan Rawat Inap 10,rawat_inap,"Jl. Raya Kesehatan No. 10, Kabupaten Bangkalan",3526,Kecamatan 10,031-8189110,30,-6.97002,112.755905,1,0,opendata_jatim,2024-OFFICIAL
PKM35260772,Puskesmas Bangkalan Rawat Inap 11,rawat_inap,"Jl. Raya Kesehatan No. 11, Kabupaten Bangkalan",3526,Kecamatan 11,031-8274418,21,-7.095801,112.709717,1,0,opendata_jatim,2024-OFFICIAL
PKM35260773,Puskesmas Bangkalan Rawat Inap 12,rawat_inap,"Jl. Raya Kesehatan No. 12, Kabupaten Bangkalan",3526,Kecamatan 12,031-8810380,30,-7.00978,112.677087,1,0,opendata_jatim,2024-OFFICIAL
PKM35260774,Puskesmas Bangkalan Rawat Inap 13,rawat_inap,"Jl. Raya Kesehatan No. 13, Kabupaten Bangkalan",3526,Kecamatan 13,031-8934908,20,-7.009821,112.82469,1,0,opendata_jatim,2024-OFFICIAL
PKM35260775,Puskesmas Bangkalan Rawat Inap 14,rawat_inap,"Jl. Raya Kesehatan No. 14, Kabupaten Bangkalan",3526,Kecamatan 14,031-8332785,18,-7.044427,112.671688,1,0,opendata_jatim,2024-OFFICIAL
PKM35260776,Puskesmas Bangkalan 1,non_rawat_inap,"Jl. Desa Sehat No. 1, Kabupaten Bangkalan",3526,Kecamatan 15,031-8708717,0,-7.031592,112.753008,1,0,opendata_jatim,2024-OFFICIAL
PKM35260777,Puskesmas Bangkalan 2,non_rawat_inap,"Jl. Desa Sehat No. 2, Kabupaten Bangkalan",3526,Kecamatan 16,031-8492292,0,-7.003274,112.705365,1,0,opendata_jatim,2024-OFFICIAL
PKM35260778,Puskesmas Bangkalan 3,non_rawat_inap,"Jl. Desa Sehat No. 3, Kabupaten Bangkalan",3526,Kecamatan 17,031-8717181,0,-7.050719,112.793575,1,0,opendata_jatim,2024-OFFICIAL
PKM35260779,Puskesmas Bangkalan 4,non_rawat_inap,"Jl. Desa Sehat No. 4, Kabupaten Bangkalan",3526,Kecamatan 18,031-8125755,0,-7.00283,112.694119,1,0,opendata_jatim,2024-OFFICIAL
PKM35260780,Puskesmas Bangkalan 5,non_rawat_inap,"Jl. Desa Sehat No. 5, Kabupaten Bangkalan",3526,Kecamatan 19,031-8190025,0,-7.036057,112.717269,1,0,opendata_jatim,2024-OFFICIAL
PKM35260781,Puskesmas Bangkalan 6,non_rawat_inap,"Jl. Desa Sehat No. 6, Kabupaten Bangkalan",3526,Kecamatan 20,031-8248557,0,-7.094729,112.820508,1,0,opendata_jatim,2024-OFFICIAL
PKM35260782,Puskesmas Bangkalan 7,non_rawat_inap,"Jl. Desa Sehat No. 7, Kabupaten Bangkalan",3526,Kecamatan 21,031-8922366,0,-7.057567,112.724891,1,0,opendata_jatim,2024-OFFICIAL
PKM35260783,Puskesmas Bangkalan 8,non_rawat_inap,"Jl. Desa Sehat No. 8, Kabupaten Bangkalan",3526,Kecamatan 22,031-8599292,0,-7.080201,112.747268,1,0,opendata_jatim,2024-OFFICIAL
PKM35270784,Puskesmas Sampang Rawat Inap 1,rawat_inap,"Jl. Raya Kesehatan No. 1, Kabupaten Sampang",3527,Kecamatan 1,031-8434400,24,-7.24768,113.285519,1,0,opendata_jatim,2024-OFFICIAL
PKM35270785,Puskesmas Sampang Rawat Inap 2,rawat_inap,"Jl. Raya Kesehatan No. 2, Kabupaten Sampang",3527,Kecamatan 2,031-8123682,13,-7.252552,113.177149,1,0,opendata_jatim,2024-OFFICIAL
PKM35270786,Puskesmas Sampang Rawat Inap 3,rawat_inap,"Jl. Raya Kesehatan No. 3, Kabupaten Sampang",3527,Kecamatan 3,031-8876459,15,-7.127431,113.273675,1,0,opendata_jatim,2024-OFFICIAL
PKM35270787,Puskesmas Sampang Rawat Inap 4,rawat_inap,"Jl. Raya Kesehatan No. 4, Kabupaten Sampang",3527,Kecamatan 4,031-8447067,15,-7.224274,113.197913,1,0,opendata_jatim,2024-OFFICIAL
PKM35270788,Puskesmas Sampang Rawat Inap 5,rawat_inap,"Jl. Raya Kesehatan No. 5, Kabupaten Sampang",3527,Kecamatan 5,031-8936507,17,-7.173724,113.323354,1,0,opendata_jatim,2024-OFFICIAL
PKM35270789,Puskesmas Sampang Rawat Inap 6,rawat_inap,"Jl. Raya Kesehatan No. 6, Kabupaten Sampang",3527,Kecamatan 6,031-8789237,30,-7.198492,113.199512,1,0,opendata_jatim,2024-OFFICIAL
PKM35270790,Puskesmas Sampang Rawat Inap 7,rawat_inap,"Jl. Raya Kesehatan No. 7, Kabupaten Sampang",3527,Kecamatan 7,031-8306909,29,-7.194158,113.174671,1,0,opendata_jatim,2024-OFFICIAL
PKM35270791,Puskesmas Sampang Rawat Inap 8,rawat_inap,"Jl. Raya Kesehatan No. 8, Kabupaten Sampang",3527,Kecamatan 8,031-8838968,10,-7.191368,113.238728,1,0,opendata_jatim,2024-OFFICIAL
PKM35270792,Puskesmas Sampang Rawat Inap 9,rawat_inap,"Jl. Raya Kesehatan No. 9, Kabupaten Sampang",3527,Kecamatan 9,031-8705393,12,-7.228933,113.214535,1,0,opendata_jatim,2024-OFFICIAL
PKM35270793,Puskesmas Sampang Rawat Inap 10,rawat_inap,"Jl. Raya Kesehatan No. 10, Kabupaten Sampang",3527,Kecamatan 10,031-8483561,15,-7.24702,113.309517,1,0,opendata_jatim,2024-OFFICIAL
PKM35270794,Puskesmas Sampang Rawat Inap 11,rawat_inap,"Jl. Raya Kesehatan No. 11, Kabupaten Sampang",3527,Kecamatan 11,031-8803281,18,-7.211142,113.243208,1,0,opendata_jatim,2024-OFFICIAL
PKM35270795,Puskesmas Sampang Rawat Inap 12,rawat_inap,"Jl. Raya Kesehatan No. 12, Kabupaten Sampang",3527,Kecamatan 12,031-8428628,30,-7.125278,113.254434,1,0,opendata_jatim,2024-OFFICIAL
PKM35270796,Puskesmas Sampang 1,non_rawat_inap,"Jl. Desa Sehat No. 1, Kabupaten Sampang",3527,Kecamatan 13,031-8715519,0,-7.167785,113.267809,1,0,opendata_jatim,2024-OFFICIAL
PKM35270797,Puskesmas Sampang 2,non_rawat_inap,"Jl. Desa Sehat No. 2, Kabupaten Sampang",3527,Kecamatan 14,031-8580101,0,-7.245023,113.226318,1,0,opendata_jatim,2024-OFFICIAL
PKM35270798,Puskesmas Sampang 3,non_rawat_inap,"Jl. Desa Sehat No. 3, Kabupaten Sampang",3527,Kecamatan 15,031-8840282,0,-7.164522,113.300198,1,0,opendata_jatim,2024-OFFICIAL
PKM35270799,Puskesmas Sampang 4,non_rawat_inap,"Jl. Desa Sehat No. 4, Kabupaten Sampang",3527,Kecamatan 16,031-8718836,0,-7.135202,113.316989,1,0,opendata_jatim,2024-OFFICIAL
PKM35270800,Puskesmas Sampang 5,non_rawat_inap,"Jl. Desa Sehat No. 5, Kabupaten Sampang",3527,Kecamatan 17,031-8223586,0,-7.24974,113.191432,1,0,opendata_jatim,2024-OFFICIAL
PKM35270801,Puskesmas Sampang 6,non_rawat_inap,"Jl. Desa Sehat No. 6, Kabupaten Sampang",3527,Kecamatan 18,031-8491439,0,-7.225128,113.188712,1,0,opendata_jatim,2024-OFFICIAL
PKM35270802,Puskesmas Sampang 7,non_rawat_inap,"Jl. Desa Sehat No. 7, Kabupaten Sampang",3527,Kecamatan 19,031-8538555,0,-7.15235,113.251732,1,0,opendata_jatim,2024-OFFICIAL
PKM35270803,Puskesmas Sampang 8,non_rawat_inap,"Jl. Desa Sehat No. 8, Kabupaten Sampang",3527,Kecamatan 20,031-8543588,0,-7.167872,113.261969,1,0,opendata_jatim,2024-OFFICIAL
PKM35270804,Puskesmas Sampang 9,non_rawat_inap,"Jl. Desa Sehat No. 9, Kabupaten Sampang",3527,Kecamatan 21,031-8827117,0,-7.233579,113.27168,1,0,opendata_jatim,2024-OFFICIAL
PKM35270805,Puskesmas Sampang 10,non_rawat_inap,"Jl. Desa Sehat No. 10, Kabupaten Sampang",3527,Kecamatan 22,031-8281649,0,-7.116234,113.318911,1,0,opendata_jatim,2024-OFFICIAL
PKM35280806,Puskesmas Pamekasan Rawat Inap 1,rawat_inap,"Jl. Raya Kesehatan No. 1, Kabupaten Pamekasan",3528,Kecamatan 1,031-8296187,14,-7.157914,113.481643,1,0,opendata_jatim,2024-OFFICIAL
PKM35280807,Puskesmas Pamekasan Rawat Inap 2,rawat_inap,"Jl. Raya Kesehatan No. 2, Kabupaten Pamekasan",3528,Kecamatan 2,031-8476479,11,-7.196367,113.47546,1,0,opendata_jatim,2024-OFFICIAL
PKM35280808,Puskesmas Pamekasan Rawat Inap 3,rawat_inap,"Jl. Raya Kesehatan No. 3, Kabupaten Pamekasan",3528,Kecamatan 3,031-8954815,16,-7.094405,113.480837,1,0,opendata_jatim,2024-OFFICIAL
PKM35280809,Puskesmas Pamekasan Rawat Inap 4,rawat_inap,"Jl. Raya Kesehatan No. 4, Kabupaten Pamekasan",3528,Kecamatan 4,031-8619013,30,-7.185269,113.493153,1,0,opendata_jatim,2024-OFFICIAL
PKM35280810,Puskesmas Pamekasan Rawat Inap 5,rawat_inap,"Jl. Raya Kesehatan No. 5, Kabupaten Pamekasan",3528,Kecamatan 5,031-8612438,24,-7.181239,113.481976,1,0,opendata_jatim,2024-OFFICIAL
PKM35280811,Puskesmas Pamekasan Rawat Inap 6,rawat_inap,"Jl. Raya Kesehatan No. 6, Kabupaten Pamekasan",3528,Kecamatan 6,031-8406278,17,-7.219939,113.493764,1,0,opendata_jatim,2024-OFFICIAL
PKM35280812,Puskesmas Pamekasan Rawat Inap 7,rawat_inap,"Jl. Raya Kesehatan No. 7, Kabupaten Pamekasan",3528,Kecamatan 7,031-8276379,19,-7.241469,113.439275,1,0,opendata_jatim,2024-OFFICIAL
PKM35280813,Puskesmas Pamekasan Rawat Inap 8,rawat_inap,"Jl. Raya Kesehatan No. 8, Kabupaten Pamekasan",3528,Kecamatan 8,031-8676429,25,-7.121782,113.493804,1,0,opendata_jatim,2024-OFFICIAL
PKM35280814,Puskesmas Pamekasan Rawat Inap 9,rawat_inap,"Jl. Raya Kesehatan No. 9, Kabupaten Pamekasan",3528,Kecamatan 9,031-8912764,18,-7.164971,113.494934,1,0,opendata_jatim,2024-OFFICIAL
PKM35280815,Puskesmas Pamekasan Rawat Inap 10,rawat_inap,"Jl. Raya Kesehatan No. 10, Kabupaten Pamekasan",3528,Kecamatan 10,031-8962570,27,-7.159803,113.561843,1,0,opendata_jatim,2024-OFFICIAL
PKM35280816,Puskesmas Pamekasan Rawat Inap 11,rawat_inap,"Jl. Raya Kesehatan No. 11, Kabupaten Pamekasan",3528,Kecamatan 11,031-8672892,24,-7.125614,113.524901,1,0,opendata_jatim,2024-OFFICIAL
PKM35280817,Puskesmas Pamekasan Rawat Inap 12,rawat_inap,"Jl. Raya Kesehatan No. 12, Kabupaten Pamekasan",3528,Kecamatan 12,031-8887842,30,-7.211733,113.471325,1,0,opendata_jatim,2024-OFFICIAL
PKM35280818,Puskesmas Pamekasan Rawat Inap 13,rawat_inap,"Jl. Raya Kesehatan No. 13, Kabupaten Pamekasan",3528,Kecamatan 13,031-8571578,11,-7.207095,113.54327,1,0,opendata_jatim,2024-OFFICIAL
PKM35280819,Puskesmas Pamekasan 1,non_rawat_inap,"Jl. Desa Sehat No. 1, Kabupaten Pamekasan",3528,Kecamatan 14,031-8191208,0,-7.20465,113.541252,1,0,opendata_jatim,2024-OFFICIAL
PKM35280820,Puskesmas Pamekasan 2,non_rawat_inap,"Jl. Desa Sehat No. 2, Kabupaten Pamekasan",3528,Kecamatan 15,031-8913308,0,-7.176449,113.562333,1,0,opendata_jatim,2024-OFFICIAL
PKM35280821,Puskesmas Pamekasan 3,non_rawat_inap,"Jl. Desa Sehat No. 3, Kabupaten Pamekasan",3528,Kecamatan 16,031-8873443,0,-7.116798,113.436881,1,0,opendata_jatim,2024-OFFICIAL
PKM35280822,Puskesmas Pamekasan 4,non_rawat_inap,"Jl. Desa Sehat No. 4, Kabupaten Pamekasan",3528,Kecamatan 17,031-8845279,0,-7.152632,113.459401,1,0,opendata_jatim,2024-OFFICIAL
PKM35280823,Puskesmas Pamekasan 5,non_rawat_inap,"Jl. Desa Sehat No. 5, Kabupaten Pamekasan",3528,Kecamatan 18,031-8746081,0,-7.149058,113.471807,1,0,opendata_jatim,2024-OFFICIAL
PKM35280824,Puskesmas Pamekasan 6,non_rawat_inap,"Jl. Desa Sehat No. 6, Kabupaten Pamekasan",3528,Kecamatan 19,031-8316995,0,-7.224422,113.436359,1,0,opendata_jatim,2024-OFFICIAL
PKM35280825,Puskesmas Pamekasan 7,non_rawat_inap,"Jl. Desa Sehat No. 7, Kabupaten Pamekasan",3528,Kecamatan 20,031-8658136,0,-7.11783,113.494512,1,0,opendata_jatim,2024-OFFICIAL
PKM35290826,Puskesmas Sumenep Rawat Inap 1,rawat_inap,"Jl. Raya Kesehatan No. 1, Kabupaten Sumenep",3529,Kecamatan 1,031-8838253,20,-7.051726,113.872903,1,0,opendata_jatim,2024-OFFICIAL
PKM35290827,Puskesmas Sumenep Rawat Inap 2,rawat_inap,"Jl. Raya Kesehatan No. 2, Kabupaten Sumenep",3529,Kecamatan 2,031-8812296,26,-7.049878,113.878338,1,0,opendata_jatim,2024-OFFICIAL
PKM35290828,Puskesmas Sumenep Rawat Inap 3,rawat_inap,"Jl. Raya Kesehatan No. 3, Kabupaten Sumenep",3529,Kecamatan 3,031-8162165,23,-6.966271,113.808394,1,0,opendata_jatim,2024-OFFICIAL
