kode_bps,nama_wilayah,tahun,triwulan,tipe_pelayanan,nama_penyakit,kode_icd10,jumlah_pasien,status_kasus,sumber_data,coverage_periode
3524,Kabupaten Lamongan,2024,Q1,rawat_jalan,Gastritis dan Duodenitis,K29,891,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q2,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1802,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q2,rawat_inap,Demam Berdarah Dengue (DBD),A90,287,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q2,rawat_inap,Tuberkulosis Paru (TB),A15,575,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q2,rawat_jalan,Diare dan Gastroenteritis,A09,1039,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q2,rawat_jalan,Hipertensi Esensial,I10,948,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q2,rawat_jalan,Diabetes Melitus Tipe 2,E11,1487,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q2,rawat_inap,Pneumonia,J18,234,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q2,rawat_jalan,Demam Tifoid,A01,352,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q2,rawat_inap,Penyakit Jantung Iskemik,I25,361,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q2,rawat_jalan,Gastritis dan Duodenitis,K29,531,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q3,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,2546,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q3,rawat_inap,Demam Berdarah Dengue (DBD),A90,527,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q3,rawat_inap,Tuberkulosis Paru (TB),A15,147,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q3,rawat_jalan,Diare dan Gastroenteritis,A09,1142,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q3,rawat_jalan,Hipertensi Esensial,I10,2296,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q3,rawat_jalan,Diabetes Melitus Tipe 2,E11,794,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q3,rawat_inap,Pneumonia,J18,253,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q3,rawat_jalan,Demam Tifoid,A01,299,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q3,rawat_inap,Penyakit Jantung Iskemik,I25,511,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q3,rawat_jalan,Gastritis dan Duodenitis,K29,524,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q4,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1695,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q4,rawat_inap,Demam Berdarah Dengue (DBD),A90,496,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q4,rawat_inap,Tuberkulosis Paru (TB),A15,380,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q4,rawat_jalan,Diare dan Gastroenteritis,A09,1115,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q4,rawat_jalan,Hipertensi Esensial,I10,1556,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q4,rawat_jalan,Diabetes Melitus Tipe 2,E11,1225,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q4,rawat_inap,Pneumonia,J18,195,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q4,rawat_jalan,Demam Tifoid,A01,539,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q4,rawat_inap,Penyakit Jantung Iskemik,I25,579,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3524,Kabupaten Lamongan,2024,Q4,rawat_jalan,Gastritis dan Duodenitis,K29,795,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q1,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1200,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q1,rawat_inap,Demam Berdarah Dengue (DBD),A90,682,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q1,rawat_inap,Tuberkulosis Paru (TB),A15,573,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q1,rawat_jalan,Diare dan Gastroenteritis,A09,851,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q1,rawat_jalan,Hipertensi Esensial,I10,2036,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q1,rawat_jalan,Diabetes Melitus Tipe 2,E11,1171,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q1,rawat_inap,Pneumonia,J18,231,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q1,rawat_jalan,Demam Tifoid,A01,430,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q1,rawat_inap,Penyakit Jantung Iskemik,I25,435,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q1,rawat_jalan,Gastritis dan Duodenitis,K29,464,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q2,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1385,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q2,rawat_inap,Demam Berdarah Dengue (DBD),A90,394,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q2,rawat_inap,Tuberkulosis Paru (TB),A15,548,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q2,rawat_jalan,Diare dan Gastroenteritis,A09,1184,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q2,rawat_jalan,Hipertensi Esensial,I10,1786,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q2,rawat_jalan,Diabetes Melitus Tipe 2,E11,662,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q2,rawat_inap,Pneumonia,J18,259,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q2,rawat_jalan,Demam Tifoid,A01,411,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q2,rawat_inap,Penyakit Jantung Iskemik,I25,372,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q2,rawat_jalan,Gastritis dan Duodenitis,K29,784,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q3,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,2157,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q3,rawat_inap,Demam Berdarah Dengue (DBD),A90,510,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q3,rawat_inap,Tuberkulosis Paru (TB),A15,439,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q3,rawat_jalan,Diare dan Gastroenteritis,A09,1024,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q3,rawat_jalan,Hipertensi Esensial,I10,1716,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q3,rawat_jalan,Diabetes Melitus Tipe 2,E11,636,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q3,rawat_inap,Pneumonia,J18,453,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q3,rawat_jalan,Demam Tifoid,A01,640,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q3,rawat_inap,Penyakit Jantung Iskemik,I25,329,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q3,rawat_jalan,Gastritis dan Duodenitis,K29,850,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q4,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,2200,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q4,rawat_inap,Demam Berdarah Dengue (DBD),A90,277,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q4,rawat_inap,Tuberkulosis Paru (TB),A15,251,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q4,rawat_jalan,Diare dan Gastroenteritis,A09,1205,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q4,rawat_jalan,Hipertensi Esensial,I10,990,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q4,rawat_jalan,Diabetes Melitus Tipe 2,E11,1308,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q4,rawat_inap,Pneumonia,J18,267,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q4,rawat_jalan,Demam Tifoid,A01,339,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q4,rawat_inap,Penyakit Jantung Iskemik,I25,379,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3525,Kabupaten Gresik,2024,Q4,rawat_jalan,Gastritis dan Duodenitis,K29,906,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q1,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1474,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q1,rawat_inap,Demam Berdarah Dengue (DBD),A90,604,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q1,rawat_inap,Tuberkulosis Paru (TB),A15,352,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q1,rawat_jalan,Diare dan Gastroenteritis,A09,780,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q1,rawat_jalan,Hipertensi Esensial,I10,1594,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q1,rawat_jalan,Diabetes Melitus Tipe 2,E11,515,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q1,rawat_inap,Pneumonia,J18,345,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q1,rawat_jalan,Demam Tifoid,A01,479,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q1,rawat_inap,Penyakit Jantung Iskemik,I25,382,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q1,rawat_jalan,Gastritis dan Duodenitis,K29,561,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q2,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1299,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q2,rawat_inap,Demam Berdarah Dengue (DBD),A90,503,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q2,rawat_inap,Tuberkulosis Paru (TB),A15,197,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q2,rawat_jalan,Diare dan Gastroenteritis,A09,772,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q2,rawat_jalan,Hipertensi Esensial,I10,1364,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q2,rawat_jalan,Diabetes Melitus Tipe 2,E11,825,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q2,rawat_inap,Pneumonia,J18,320,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q2,rawat_jalan,Demam Tifoid,A01,361,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q2,rawat_inap,Penyakit Jantung Iskemik,I25,199,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q2,rawat_jalan,Gastritis dan Duodenitis,K29,893,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q3,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1913,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q3,rawat_inap,Demam Berdarah Dengue (DBD),A90,374,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q3,rawat_inap,Tuberkulosis Paru (TB),A15,168,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q3,rawat_jalan,Diare dan Gastroenteritis,A09,787,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q3,rawat_jalan,Hipertensi Esensial,I10,969,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q3,rawat_jalan,Diabetes Melitus Tipe 2,E11,873,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q3,rawat_inap,Pneumonia,J18,215,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q3,rawat_jalan,Demam Tifoid,A01,411,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q3,rawat_inap,Penyakit Jantung Iskemik,I25,197,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q3,rawat_jalan,Gastritis dan Duodenitis,K29,901,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q4,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1007,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q4,rawat_inap,Demam Berdarah Dengue (DBD),A90,269,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q4,rawat_inap,Tuberkulosis Paru (TB),A15,341,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q4,rawat_jalan,Diare dan Gastroenteritis,A09,816,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q4,rawat_jalan,Hipertensi Esensial,I10,995,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q4,rawat_jalan,Diabetes Melitus Tipe 2,E11,684,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q4,rawat_inap,Pneumonia,J18,148,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q4,rawat_jalan,Demam Tifoid,A01,428,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q4,rawat_inap,Penyakit Jantung Iskemik,I25,331,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3526,Kabupaten Bangkalan,2024,Q4,rawat_jalan,Gastritis dan Duodenitis,K29,744,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q1,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1286,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q1,rawat_inap,Demam Berdarah Dengue (DBD),A90,245,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q1,rawat_inap,Tuberkulosis Paru (TB),A15,174,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q1,rawat_jalan,Diare dan Gastroenteritis,A09,899,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q1,rawat_jalan,Hipertensi Esensial,I10,847,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q1,rawat_jalan,Diabetes Melitus Tipe 2,E11,448,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q1,rawat_inap,Pneumonia,J18,136,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q1,rawat_jalan,Demam Tifoid,A01,401,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q1,rawat_inap,Penyakit Jantung Iskemik,I25,239,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q1,rawat_jalan,Gastritis dan Duodenitis,K29,542,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q2,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,941,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q2,rawat_inap,Demam Berdarah Dengue (DBD),A90,347,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q2,rawat_inap,Tuberkulosis Paru (TB),A15,336,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q2,rawat_jalan,Diare dan Gastroenteritis,A09,753,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q2,rawat_jalan,Hipertensi Esensial,I10,980,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q2,rawat_jalan,Diabetes Melitus Tipe 2,E11,1052,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q2,rawat_inap,Pneumonia,J18,152,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q2,rawat_jalan,Demam Tifoid,A01,220,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q2,rawat_inap,Penyakit Jantung Iskemik,I25,341,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q2,rawat_jalan,Gastritis dan Duodenitis,K29,353,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q3,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1393,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q3,rawat_inap,Demam Berdarah Dengue (DBD),A90,157,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q3,rawat_inap,Tuberkulosis Paru (TB),A15,202,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q3,rawat_jalan,Diare dan Gastroenteritis,A09,753,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q3,rawat_jalan,Hipertensi Esensial,I10,1268,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q3,rawat_jalan,Diabetes Melitus Tipe 2,E11,840,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q3,rawat_inap,Pneumonia,J18,280,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q3,rawat_jalan,Demam Tifoid,A01,481,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q3,rawat_inap,Penyakit Jantung Iskemik,I25,352,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q3,rawat_jalan,Gastritis dan Duodenitis,K29,496,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q4,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1430,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q4,rawat_inap,Demam Berdarah Dengue (DBD),A90,230,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q4,rawat_inap,Tuberkulosis Paru (TB),A15,103,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q4,rawat_jalan,Diare dan Gastroenteritis,A09,747,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q4,rawat_jalan,Hipertensi Esensial,I10,1543,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q4,rawat_jalan,Diabetes Melitus Tipe 2,E11,1063,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q4,rawat_inap,Pneumonia,J18,240,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q4,rawat_jalan,Demam Tifoid,A01,215,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q4,rawat_inap,Penyakit Jantung Iskemik,I25,389,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3527,Kabupaten Sampang,2024,Q4,rawat_jalan,Gastritis dan Duodenitis,K29,482,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3528,Kabupaten Pamekasan,2024,Q1,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1264,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3528,Kabupaten Pamekasan,2024,Q1,rawat_inap,Demam Berdarah Dengue (DBD),A90,273,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3528,Kabupaten Pamekasan,2024,Q1,rawat_inap,Tuberkulosis Paru (TB),A15,376,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3528,Kabupaten Pamekasan,2024,Q1,rawat_jalan,Diare dan Gastroenteritis,A09,718,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3528,Kabupaten Pamekasan,2024,Q1,rawat_jalan,Hipertensi Esensial,I10,1121,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3528,Kabupaten Pamekasan,2024,Q1,rawat_jalan,Diabetes Melitus Tipe 2,E11,892,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3528,Kabupaten Pamekasan,2024,Q1,rawat_inap,Pneumonia,J18,271,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3528,Kabupaten Pamekasan,2024,Q1,rawat_jalan,Demam Tifoid,A01,198,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
